url,high_carb,high_protein,high_fat,high_sodium,high_sugar
https://www.justonecookbook.com/imagawayaki-obanyaki/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/kabocha-squash-pie/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/strawberry-daifuku/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/no-bake-creme-caramel/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/strawberry-frozen-yogurt/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/meyer-lemon-pound-cake/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/green-tea-mochi/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/soy-sauce-caramel-ice-cream/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/tsukimi-dango/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/japanese-strawberry-shortcake/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/sata-andagi/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/green-tea-pudding/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/coffee-jelly/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/red-bean-ice-cream/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/chocolate-almond-toffee/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/pon-de-ring-donut-recipe/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/green-tea-ice-cream-matcha-ice-cream/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/japanese-sweet-potato/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/earl-grey-chiffon-cake/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/green-tea-chocolate/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/instant-pot-kabocha-flan/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/flambeed-pear-purses-with-caramel-sauce-and-ganache-guest-post-by-five-euro-food/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/mizu-yokan/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/mini-fruit-puff-pastry-with-lemon-glaze/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/custard-pudding/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/ume-shaved-ice/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/orange-jelly/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/sesame-cupcakes-with-honey-meringue-frosting-guest-post-by-t-and-tea-cake/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/cherry-clafoutis/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/how-to-make-agar/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/how-to-make-anko-red-bean-paste/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/cherry-bars/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/mango-ice-cream/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/green-tea-souffle/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/matcha-basque-cheesecake/,1.0,1.0,1.0,1.0,1.0
https://www.justonecookbook.com/simple-crepes/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/taro-tapioca-dessert-soup/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/fruit-popsicles/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/butter-cookies-hato-sabure-recipe/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/blueberry-cheesecake/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/ujikintoki-green-tea-shaved-ice/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/hanami-dango/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/cherry-ice-cream/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/matcha-mille-crepe-cake/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/green-tea-creme-brulee/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/nougat-semifreddo-guest-post-by-alterkitchen/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://omnivorescookbook.com/eight-treasure-rice/,1.0,0.0,0.0,0.0,1.0
https://omnivorescookbook.com/mango-sago/,1.0,0.0,0.0,0.0,1.0
https://omnivorescookbook.com/dou-fu-nao/,0.0,1.0,0.0,0.0,0.0
https://omnivorescookbook.com/strawberry-thumbprint-cookies/,0.0,0.0,0.0,0.0,0.0
https://omnivorescookbook.com/red-bean-popsicles/,0.0,0.0,0.0,0.0,1.0
https://omnivorescookbook.com/chinese-fish-en-papillote/,0.0,1.0,0.0,0.0,0.0
https://omnivorescookbook.com/gluten-free-apple-crumble/,0.0,0.0,0.0,0.0,1.0
https://omnivorescookbook.com/white-chocolate-lemon-cupcakes/,0.0,0.0,0.0,0.0,1.0
https://omnivorescookbook.com/ginger-creme-brulee/,0.0,0.0,0.0,0.0,0.0
https://omnivorescookbook.com/recipes/black-rice-with-coconut-milk-and-fruits/,1.0,0.0,0.0,0.0,1.0
https://omnivorescookbook.com/recipes/family-favorite-fruitcake/,0.0,0.0,0.0,0.0,1.0
https://omnivorescookbook.com/chinese-bird-nest/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://omnivorescookbook.com/recipes/how-to-make-red-bean-paste/,0.0,0.0,0.0,0.0,1.0
https://omnivorescookbook.com/easy-pie-crust/,0.0,0.0,0.0,0.0,0.0
https://omnivorescookbook.com/chinese-banana-fritters/,0.0,0.0,0.0,0.0,1.0
https://omnivorescookbook.com/vegan-mango-pudding/,0.0,0.0,0.0,0.0,1.0
https://omnivorescookbook.com/recipes/zongzi-red-bean-paste/,0.0,0.0,0.0,0.0,0.0
https://omnivorescookbook.com/recipes/apple-pie-cookies/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://omnivorescookbook.com/black-sesame-soup/,0.0,0.0,0.0,0.0,0.0
https://omnivorescookbook.com/mango-sticky-rice/,0.0,0.0,0.0,0.0,1.0
https://omnivorescookbook.com/red-bean-soup/,0.0,0.0,0.0,0.0,1.0
https://omnivorescookbook.com/almond-tofu/,0.0,0.0,0.0,0.0,1.0
https://omnivorescookbook.com/chinese-walnut-cookies/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://omnivorescookbook.com/japanese-strawberry-shortcake/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://omnivorescookbook.com/tang-yuan/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://omnivorescookbook.com/eight-treasure-congee/,0.0,0.0,0.0,0.0,0.0
https://omnivorescookbook.com/salted-chocolate-chip-cookies/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://omnivorescookbook.com/sticky-rice-cake-with-red-bean-paste/,0.0,0.0,0.0,0.0,0.7348066298342542
https://omnivorescookbook.com/snow-skin-mooncake-custard/,0.0,0.0,0.0,0.0,1.0
https://omnivorescookbook.com/kabocha-pumpkin-pie/,0.0,0.0,0.0,0.0,0.0
https://omnivorescookbook.com/black-sesame-ice-cream/,0.0,0.0,0.0,0.0,1.0
https://omnivorescookbook.com/shen-jian-bao/,0.0,0.0,0.0,0.0,0.0
https://thewoksoflife.com/peach-squares/,0.0,0.0,0.0,0.0,1.0
https://thewoksoflife.com/alkaline-rice-dumplings-zongzi/,1.0,0.0,0.0,0.0,0.0
https://thewoksoflife.com/lotus-mooncakes-egg-yolks/,1.0,0.0,0.0,0.0,1.0
https://thewoksoflife.com/apple-cinnamon-coffee-cake/,1.0,0.0,0.0,0.0,1.0
https://thewoksoflife.com/baobing-chinese-shaved-ice/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://thewoksoflife.com/pumpkin-mochi-pumpkin-filling/,0.0,0.0,0.0,0.0,1.0
https://thewoksoflife.com/snow-skin-mooncakes/,1.0,0.0,0.0,0.0,1.0
https://thewoksoflife.com/peanut-butter-and-jelly-cookies/,0.0,0.0,0.0,0.0,1.0
https://thewoksoflife.com/matcha-bacon-sugar-cookies/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://thewoksoflife.com/shepherds-purse-tofu-soup/,0.0,0.0,0.0,0.0,0.0
https://thewoksoflife.com/favorite-carrot-cake-recipe/,1.0,0.0,0.0,0.0,1.0
https://thewoksoflife.com/sesame-balls/,1.0,0.0,0.0,0.0,1.0
https://thewoksoflife.com/xiamen-mei-fun-noodles/,1.0,0.0,0.0,0.0,0.0
https://thewoksoflife.com/triple-layer-berry-cake-w-lemon-cream-thyme/,1.0,0.0,0.0,0.0,1.0
https://thewoksoflife.com/nian-gao-recipe/,1.0,0.0,0.0,0.0,1.0
https://thewoksoflife.com/yogurt-popsicles-fruit/,0.0,0.0,0.0,0.0,0.0
https://thewoksoflife.com/mulberry-galette-w-vanilla-sauce/,1.0,0.0,0.0,0.0,1.0
https://thewoksoflife.com/cantonese-steamed-milk-egg-pudding/,0.0,0.0,0.0,0.0,1.0
https://thewoksoflife.com/osmanthus-cake/,0.0,0.0,0.0,0.0,1.0
https://thewoksoflife.com/spanish-chicken-stew/,0.0,0.0,0.0,0.0,0.0
https://thewoksoflife.com/sweet-red-bean-paste-recipe-instant-pot/,0.0,0.0,0.0,0.0,0.0
https://thewoksoflife.com/frozen-mango-coconut/,0.0,0.0,0.0,0.0,1.0
https://thewoksoflife.com/welsh-cakes/,0.0,0.0,0.0,0.0,0.0
https://thewoksoflife.com/peanut-mochi-coconut/,0.0,0.0,0.0,0.0,0.0
https://thewoksoflife.com/red-bean-soup/,0.0,0.0,0.0,0.0,0.0
https://thewoksoflife.com/mung-bean-popsicles/,1.0,0.0,0.0,0.0,1.0
https://thewoksoflife.com/strawberry-cheesecake/,1.0,0.0,1.0,0.0,1.0
https://thewoksoflife.com/pumpkin-tres-leches-cake/,0.0,0.0,0.0,0.0,1.0
https://thewoksoflife.com/inside-hong-kong-coconut-buns/,1.0,0.0,0.0,0.0,1.0
https://thewoksoflife.com/peanut-butter-cupcakes-with-black-sesame-frosting/,1.0,0.0,0.0,0.0,1.0
https://thewoksoflife.com/black-sticky-rice-mango-dessert/,1.0,0.0,0.0,0.0,1.0
https://thewoksoflife.com/blueberry-yogurt-scones/,0.0,0.0,0.0,0.0,1.0
https://thewoksoflife.com/holiday-marshmallow-treats/,0.0,0.0,0.0,0.0,1.0
https://thewoksoflife.com/tang-yuan-recipe/,1.0,0.0,0.0,0.0,1.0
https://thewoksoflife.com/pumpkin-pie-pecan-streusel/,0.0,0.0,0.0,0.0,1.0
https://thewoksoflife.com/funfetti-ice-cream-sandwiches/,1.0,0.0,0.0,0.0,1.0
https://thewoksoflife.com/honey-banana-cake/,1.0,0.0,0.0,0.0,1.0
https://thewoksoflife.com/classic-peanut-butter-cake/,1.0,0.0,1.0,0.0,1.0
https://thewoksoflife.com/ham-nut-mooncake-recipe/,1.0,0.0,0.0,0.0,1.0
https://thewoksoflife.com/chocolate-nutella-rolls/,1.0,0.0,0.0,0.0,1.0
https://thewoksoflife.com/dairy-free-lemon-cake/,1.0,0.0,0.0,0.0,1.0
https://thewoksoflife.com/red-bean-bread/,1.0,0.0,0.0,0.0,1.0
https://thewoksoflife.com/apple-fritters-cinnamon-sugar/,1.0,0.0,0.0,0.0,1.0
https://thewoksoflife.com/easy-irish-soda-bread-raisins/,1.0,0.0,0.0,0.0,1.0
https://thewoksoflife.com/pumpkin-cake-w-mexican-chocolate-whipped-cream/,0.0,0.0,0.0,0.0,1.0
https://thewoksoflife.com/coconut-tapioca-dessert/,1.0,0.0,0.0,0.0,1.0
https://thewoksoflife.com/thai-black-rice-dessert/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://thewoksoflife.com/chinese-walnut-cookies/,1.0,0.0,1.0,0.0,1.0
https://thewoksoflife.com/yellow-cake/,0.0,0.0,0.0,0.0,1.0
https://thewoksoflife.com/flaky-apple-pie-recipe/,1.0,0.0,0.0,0.0,1.0
